
DATASET A
node_best	edge_best	node_avg	edge_avg
0.8	0.22	0.784575	0.18951
0.89	0.43	0.807277	0.211562
0.86	0.19	0.798839	0.216667
0.85	0.37	0.800601	0.200831
0.83	0.21	0.802783	0.209379
0.8	0.3	0.783614	0.192482
0.87	0.06	0.822282	0.216476
0.86	0.13	0.816416	0.213804
0.88	0.11	0.814555	0.215816
0.84	0.15	0.792733	0.186246
0.82	0.36	0.797588	0.211421
0.84	0.41	0.815115	0.21987
0.78	0.31	0.777297	0.185546
0.8	0.28	0.776967	0.186226
0.83	0.44	0.810601	0.207988
0.85	0.13	0.830951	0.218899
0.74	0.16	0.756126	0.183133
0.82	0.18	0.80965	0.214925
0.81	0.12	0.795686	0.197467
0.79	0.05	0.792943	0.181872
0.85	0.33	0.794815	0.202603
0.88	0.33	0.803083	0.196036
0.87	0.36	0.798839	0.186897
0.83	0.19	0.793664	0.195916
0.8	0.06	0.787768	0.195976
0.81	0.29	0.78026	0.192563
0.85	0.09	0.814855	0.208929
0.8	0.4	0.778569	0.196016
0.81	0.34	0.793714	0.196296
0.79	0.12	0.777738	0.197247
0.86	0.49	0.815756	0.212763
0.88	0.31	0.797357	0.198318
0.79	0.18	0.797247	0.209479
0.85	0.24	0.801842	0.207958
0.84	0.25	0.79998	0.18981
0.78	0.27	0.768879	0.183223
0.84	0.09	0.804595	0.207107
0.83	0.32	0.798128	0.196937
0.84	0.16	0.794244	0.198529
0.87	0.16	0.791201	0.192302
0.83	0.38	0.798889	0.199059
0.86	0.1	0.800681	0.205646
0.84	0.12	0.806647	0.198999
0.81	0.27	0.78957	0.194354
0.81	0.23	0.790671	0.213714
0.82	0.27	0.796667	0.198999
0.8	0.27	0.788549	0.190831
0.77	0.32	0.791912	0.20036
0.88	0.06	0.796717	0.213694
0.81	0.29	0.780901	0.188929
0.89	0.37	0.803453	0.198228
0.8	0.2	0.782072	0.195996
0.8	0.13	0.78014	0.201892
0.84	0.29	0.797317	0.203594
0.87	0.13	0.808298	0.218799
0.8	0.42	0.778248	0.181141
0.82	0.22	0.793904	0.19047
0.82	0.14	0.795015	0.194655
0.84	0.38	0.799109	0.201562
0.81	0.31	0.792563	0.193463
0.84	0.46	0.785516	0.204945
0.89	0.06	0.826226	0.232533
0.82	0.12	0.788328	0.197628
0.81	0.09	0.806206	0.2102
0.81	0.22	0.804144	0.188979
0.81	0.15	0.808338	0.205566
0.85	0.23	0.812633	0.198158
0.86	0.19	0.807798	0.207167
0.86	0.15	0.808829	0.214494
0.85	0.08	0.815085	0.214835
0.87	0.19	0.82035	0.223764
0.81	0.3	0.783944	0.194244
0.83	0.11	0.795055	0.189059
0.82	0.14	0.778338	0.201672
0.84	0.15	0.79999	0.205005
0.8	0.06	0.79014	0.196707
0.85	0.35	0.805115	0.198078
0.78	0.25	0.798649	0.210831
0.82	0.11	0.804645	0.212573
0.8	0.3	0.793343	0.202202
0.82	0.07	0.792943	0.19956
0.77	0.09	0.771151	0.180611
0.84	0.37	0.816917	0.216707
0.84	0.23	0.804975	0.194084
0.86	0.14	0.803904	0.200741
0.81	0.32	0.782823	0.197397
0.77	0.23	0.773674	0.175796
0.82	0.09	0.79994	0.201742
0.87	0.47	0.797357	0.202212
0.84	0.32	0.808849	0.208318
0.86	0.2	0.804865	0.208318
0.83	0.53	0.794354	0.213604
0.88	0.38	0.818308	0.193093
0.78	0.27	0.777798	0.197948
0.83	0.28	0.796416	0.202583
0.87	0.17	0.814795	0.196426
0.84	0.36	0.79955	0.206537
0.84	0.15	0.785125	0.196897
0.8	0.15	0.7801	0.19986
0.8	0.11	0.773023	0.184895
0.83	0.3	0.793734	0.190631
0.82	0.09	0.799479	0.205896
0.79	0.09	0.773484	0.194094
0.81	0.26	0.782082	0.195536
0.85	0.16	0.802563	0.197918
0.87	0.35	0.80958	0.211271
0.83	0.27	0.781762	0.185896
0.85	0.53	0.784715	0.208398
0.86	0.33	0.808729	0.202202
0.85	0.1	0.797207	0.181762
0.83	0.13	0.79985	0.207878
0.81	0.09	0.798488	0.211522
0.86	0.15	0.812022	0.202412
0.82	0.41	0.796426	0.215666
0.81	0.32	0.767638	0.161151
0.81	0.12	0.757878	0.17991
0.83	0.26	0.796096	0.194845
0.82	0.41	0.803994	0.20048
0.83	0.08	0.796837	0.204525
0.81	0.28	0.773614	0.191311
0.79	0.26	0.797728	0.206166
0.78	0.26	0.774004	0.191722
0.83	0.14	0.801732	0.213063
0.82	0.16	0.781832	0.18969
0.84	0.16	0.811942	0.217407
0.82	0.3	0.802823	0.201411
0.84	0.45	0.805195	0.208258
0.8	0.24	0.787648	0.205556
0.87	0.13	0.79958	0.204344
0.88	0.37	0.813103	0.203594
0.82	0.11	0.794184	0.207357
0.85	0.25	0.792773	0.205846
0.81	0.17	0.792623	0.206396
0.89	0.46	0.816747	0.204725
0.85	0.11	0.803213	0.194244
0.84	0.39	0.809369	0.201622
0.82	0.32	0.772783	0.188418
0.87	0.45	0.817868	0.218438
0.82	0.3	0.808619	0.204995
0.81	0.16	0.789349	0.206597
0.82	0.04	0.787488	0.19018
0.79	0.1	0.786406	0.188659
0.81	0.19	0.794234	0.176667
0.81	0.1	0.788909	0.19996
0.87	0.27	0.812923	0.212583
0.79	0.16	0.760841	0.186366
0.83	0.11	0.785075	0.191281
0.83	0.23	0.805185	0.213794
0.84	0.34	0.808288	0.195956
0.86	0.14	0.818529	0.198188
0.81	0.35	0.791662	0.211932
0.79	0.13	0.783794	0.200851
0.83	0.31	0.786587	0.192232
0.85	0.07	0.783243	0.193974
0.85	0.11	0.813443	0.207017
0.83	0.3	0.806557	0.213443
0.84	0.27	0.806026	0.202993
0.83	0.31	0.800531	0.202092
0.83	0.13	0.79968	0.205295
0.8	0.14	0.793363	0.209439
0.83	0.36	0.795556	0.208158
0.84	0.22	0.798188	0.199299
0.82	0.11	0.794174	0.207277
0.8	0.21	0.791672	0.187538
0.83	0.08	0.797548	0.216316
0.83	0.37	0.795906	0.198158
0.83	0.28	0.798949	0.194535
0.82	0.39	0.791852	0.203173
0.83	0.34	0.802833	0.19994
0.86	0.28	0.798509	0.197367
0.85	0.04	0.78046	0.194785
0.81	0.38	0.786156	0.19005
0.86	0.19	0.813514	0.201842
0.8	0.08	0.776206	0.186677
0.83	0.17	0.785205	0.192763
0.83	0.09	0.793153	0.213393
0.8	0.09	0.789139	0.193123
0.83	0.35	0.78971	0.188729
0.85	0.12	0.810531	0.213614
0.84	0.29	0.802142	0.198098
0.84	0.09	0.795716	0.188539
0.82	0.32	0.802923	0.20034
0.82	0.28	0.808268	0.204825
0.83	0.35	0.77964	0.191101
0.85	0.38	0.80026	0.206937
0.83	0.05	0.795275	0.202382
0.87	0.16	0.802773	0.186887
0.81	0.15	0.794875	0.196767
0.78	0.15	0.768829	0.192833
0.86	0.17	0.807958	0.211281
0.86	0.32	0.807347	0.20021
0.83	0.37	0.806807	0.204434
0.81	0.18	0.803273	0.202563
0.79	0.19	0.771922	0.17047
0.85	0.31	0.798759	0.209329
0.81	0.19	0.795706	0.194124
0.84	0.23	0.787157	0.18012
0.85	0.36	0.797698	0.212312
0.86	0.15	0.806096	0.212322
0.87	0.08	0.808999	0.22034
0.85	0.29	0.797748	0.207498
0.82	0.13	0.788589	0.197017
0.86	0.34	0.812553	0.211021
0.86	0.12	0.81998	0.223624
0.82	0.07	0.768088	0.188539
0.84	0.32	0.792182	0.209089
0.86	0.12	0.808478	0.207658
0.82	0.13	0.792372	0.210711
0.84	0.14	0.795696	0.202352
0.82	0.13	0.781742	0.209329
0.81	0.08	0.794114	0.193864
0.82	0.08	0.793323	0.21019
0.79	0.09	0.763493	0.183373
0.83	0.07	0.777708	0.192603
0.84	0.2	0.797988	0.198739
0.8	0.1	0.782793	0.20002
0.85	0.13	0.809269	0.197898
0.84	0.27	0.807468	0.198478
0.89	0.09	0.825736	0.221331
0.84	0.46	0.806006	0.199049
0.84	0.32	0.786206	0.203554
0.88	0.31	0.818899	0.209169
0.88	0.46	0.79983	0.20965
0.81	0.07	0.786757	0.181391
0.81	0.29	0.784945	0.187568
0.82	0.36	0.790671	0.17953
0.85	0.07	0.794595	0.188018
0.84	0.24	0.808018	0.192412
0.84	0.44	0.816827	0.204274
0.81	0.13	0.786206	0.206637
0.84	0.12	0.816637	0.203994
0.82	0.1	0.821421	0.216306
0.83	0.31	0.800781	0.189229
0.85	0.33	0.81013	0.196577
0.85	0.24	0.81041	0.205425
0.86	0.37	0.806336	0.201041
0.79	0.07	0.775115	0.183934
0.82	0.06	0.783614	0.195816
0.83	0.06	0.812322	0.207898
0.83	0.1	0.807898	0.197087
0.82	0.13	0.795385	0.203734
0.8	0.15	0.793403	0.181872
0.85	0.09	0.789349	0.208328
0.86	0.12	0.825385	0.208008
0.8	0.08	0.76954	0.195255
0.84	0.22	0.792913	0.206446
0.85	0.16	0.785996	0.192082
0.8	0.21	0.789059	0.207327
0.84	0.27	0.788719	0.180921
0.81	0.05	0.781091	0.204384
0.8	0.21	0.786657	0.198178
0.83	0.38	0.793153	0.193494
0.83	0.31	0.793554	0.18982
0.8	0.2	0.773654	0.186927
0.85	0.34	0.810761	0.200571
0.85	0.36	0.82029	0.196637
0.84	0.15	0.78993	0.181832
0.84	0.21	0.805275	0.195556
0.82	0.09	0.806366	0.213123
0.84	0.32	0.806807	0.194454
0.86	0.11	0.794404	0.20959
0.81	0.35	0.790631	0.206026
0.84	0.37	0.792142	0.191381
0.88	0.4	0.818669	0.216176
0.84	0.32	0.7898	0.174735
0.8	0.08	0.742522	0.171642
0.85	0.27	0.807538	0.184164
0.77	0.23	0.778799	0.19039
0.8	0.16	0.775776	0.191522
0.77	0.09	0.760831	0.202753
0.84	0.26	0.805526	0.203704
0.85	0.23	0.813694	0.205686
0.85	0.27	0.8001	0.190651
0.83	0.14	0.805085	0.208909
0.8	0.21	0.775656	0.201852
0.79	0.25	0.767568	0.185355
0.84	0.45	0.796497	0.199189
0.84	0.43	0.80957	0.214134
0.82	0.12	0.788719	0.191982
0.82	0.06	0.7899	0.204344
0.84	0.31	0.808719	0.193223
0.83	0.09	0.805876	0.20989
0.83	0.18	0.796526	0.218729
0.83	0.13	0.796707	0.201952
0.83	0.32	0.81025	0.203494
0.85	0.3	0.79982	0.198478
0.82	0.36	0.808629	0.197958
0.88	0.14	0.801331	0.196246
0.84	0.4	0.792472	0.213283
0.86	0.25	0.796256	0.20039
0.8	0.35	0.771331	0.18015
0.77	0.15	0.767898	0.20002
0.85	0.31	0.807888	0.196937
0.83	0.31	0.811852	0.2197
0.8	0.37	0.792232	0.199099
0.8	0.1	0.777908	0.184625
0.78	0.24	0.774605	0.185776
0.79	0.15	0.7996	0.206697
0.82	0.09	0.806336	0.215265
0.83	0.09	0.801712	0.196977
0.83	0.08	0.787968	0.202733
0.82	0.09	0.783584	0.19953
0.81	0.1	0.789039	0.18984
0.83	0.11	0.803894	0.196517
0.81	0.22	0.788449	0.188659
0.81	0.44	0.786296	0.203984
0.82	0.14	0.807377	0.207227
0.82	0.14	0.792793	0.197437
0.8	0.22	0.77993	0.194244
0.84	0.23	0.801832	0.203544
0.8	0.25	0.781441	0.181251
0.82	0.38	0.78989	0.209369
0.86	0.41	0.825455	0.220831
0.79	0.07	0.77999	0.185596
0.82	0.1	0.775475	0.191672
0.8	0.19	0.776166	0.179469
0.83	0.33	0.80989	0.207548
0.84	0.13	0.791762	0.197878
0.82	0.18	0.805836	0.198749
0.83	0.05	0.785465	0.201712
0.84	0.13	0.812603	0.223003
0.86	0.06	0.804545	0.208549
0.85	0.16	0.80996	0.19953
0.83	0.12	0.796116	0.208018
0.85	0.24	0.809199	0.197367
0.82	0.23	0.812983	0.212332
0.84	0.33	0.795145	0.195125
0.82	0.19	0.792663	0.198929
0.85	0.12	0.79988	0.209349
0.83	0.17	0.812062	0.21989
0.83	0.06	0.800471	0.206727
0.89	0.18	0.790751	0.203764
0.81	0.11	0.804504	0.200661
0.84	0.36	0.808328	0.202673
0.86	0.49	0.812803	0.226957
0.86	0.17	0.79967	0.183974
0.78	0.17	0.77015	0.206216
0.81	0.25	0.793504	0.194675
0.81	0.2	0.789409	0.203223
0.85	0.08	0.792172	0.212943
0.83	0.37	0.78017	0.193564
0.84	0.23	0.815946	0.207487
0.88	0.49	0.801732	0.206857
0.81	0.34	0.792332	0.194625
0.85	0.39	0.808238	0.214114
0.86	0.38	0.817487	0.212803
0.83	0.38	0.792763	0.193524
0.75	0.09	0.738368	0.161451
0.81	0.23	0.791141	0.205796
0.84	0.44	0.79955	0.201391
0.82	0.07	0.7895	0.195195
0.84	0.1	0.801341	0.198448
0.84	0.13	0.804865	0.218659
0.83	0.33	0.786987	0.186096
0.86	0.09	0.813263	0.217137
0.86	0.22	0.822352	0.213313
0.82	0.39	0.792883	0.202292
0.73	0.26	0.733614	0.175315
0.87	0.31	0.819369	0.210611
0.82	0.31	0.81039	0.206186
0.81	0.21	0.792102	0.194585
0.84	0.36	0.793153	0.186697
0.8	0.19	0.78007	0.186126
0.82	0.49	0.778078	0.206266
0.83	0.32	0.793654	0.207007
0.84	0.11	0.794665	0.188088
0.89	0.1	0.803403	0.206607
0.79	0.25	0.777137	0.175285
0.81	0.32	0.794665	0.187528
0.81	0.12	0.802623	0.210771
0.83	0.31	0.787758	0.187317
0.79	0.21	0.771832	0.183544
0.81	0.08	0.794985	0.215445
0.77	0.25	0.763263	0.18966
0.83	0.16	0.810651	0.210721
0.83	0.12	0.807157	0.220931
0.85	0.11	0.797017	0.199259
0.83	0.16	0.808208	0.197477
0.8	0.32	0.788398	0.177838
0.82	0.35	0.8098	0.206867
0.83	0.26	0.80982	0.209439
0.83	0.19	0.798669	0.208118
0.78	0.11	0.77051	0.179109
0.84	0.43	0.807097	0.212012
0.81	0.07	0.801101	0.19949
0.86	0.27	0.801832	0.214254
0.78	0.13	0.774174	0.201141
0.83	0.13	0.800941	0.207858
0.78	0.14	0.79028	0.206977
0.87	0.29	0.819129	0.209229
0.81	0.16	0.797067	0.192152
0.87	0.13	0.812172	0.217077
0.82	0.27	0.78992	0.182222
0.8	0.21	0.7798	0.182102
0.78	0.14	0.773634	0.197708
0.82	0.12	0.792362	0.20989
0.84	0.08	0.812442	0.209449
0.87	0.31	0.801271	0.210721
0.8	0.13	0.78967	0.198298
0.86	0.42	0.794104	0.221331
0.86	0.28	0.807668	0.196476
0.81	0.08	0.788509	0.195195
0.84	0.16	0.774014	0.181101
0.83	0.4	0.801612	0.214284
0.86	0.3	0.80951	0.185616
0.79	0.37	0.773694	0.191632
0.86	0.1	0.807267	0.216196
0.8	0.25	0.788378	0.201171
0.81	0.08	0.780721	0.195666
0.82	0.3	0.793063	0.199209
0.87	0.07	0.792713	0.204605
0.83	0.07	0.813333	0.208388
0.8	0.33	0.804795	0.208048
0.85	0.26	0.797978	0.19043
0.82	0.28	0.8003	0.19989
0.82	0.24	0.782923	0.190991
0.83	0.15	0.783974	0.187858
0.84	0.05	0.805085	0.197758
0.83	0.37	0.786637	0.19957
0.83	0.41	0.808248	0.214985
0.83	0.15	0.788338	0.207087
0.85	0.08	0.808238	0.218368
0.84	0.18	0.796436	0.187988
0.82	0.09	0.800941	0.20988
0.8	0.17	0.777878	0.181291
0.77	0.17	0.773123	0.192462
0.82	0.44	0.79038	0.213503
0.83	0.22	0.784444	0.203203
0.83	0.09	0.793544	0.207227
0.82	0.46	0.80019	0.209189
0.83	0.13	0.808218	0.210881
0.82	0.26	0.82018	0.213714
0.8	0.11	0.803944	0.204745
0.87	0.33	0.797938	0.204194
0.79	0.08	0.776236	0.201932
0.83	0.12	0.796547	0.212452
0.82	0.16	0.794735	0.185315
0.8	0.38	0.765055	0.178979
0.84	0.36	0.806537	0.197858
0.85	0.37	0.806577	0.20025
0.8	0.18	0.781191	0.201421
0.83	0.15	0.808889	0.21014
0.86	0.38	0.8099	0.20955
0.85	0.39	0.78971	0.1998
0.82	0.13	0.795115	0.201572
0.85	0.17	0.810901	0.206727
0.81	0.3	0.776687	0.187588
0.84	0.31	0.808368	0.196386
0.88	0.17	0.811992	0.203433
0.84	0.3	0.796296	0.193203
0.85	0.2	0.806306	0.211662
0.86	0.38	0.805405	0.191532
0.85	0.13	0.795956	0.201381
0.8	0.15	0.778168	0.19996
0.83	0.06	0.803193	0.208829
0.8	0.15	0.785966	0.199479
0.84	0.12	0.806096	0.213413
0.83	0.26	0.802402	0.194585
0.85	0.27	0.786987	0.194685
0.85	0.34	0.806366	0.201682
0.79	0.26	0.786136	0.20049
0.86	0.32	0.80993	0.194855
0.81	0.34	0.790731	0.189469
0.81	0.28	0.789319	0.194985
0.84	0.25	0.799109	0.198959
0.83	0.25	0.813954	0.211512
0.86	0.14	0.815896	0.198599
0.86	0.16	0.803003	0.216086
0.84	0.1	0.796016	0.206547
0.8	0.26	0.795435	0.194444
0.86	0.21	0.813113	0.206567
0.83	0.3	0.799009	0.188509
0.8	0.07	0.786557	0.201982
0.81	0.07	0.782553	0.192883
0.79	0.19	0.784474	0.19969
0.84	0.25	0.795706	0.207638
0.83	0.35	0.795876	0.205325
0.83	0.16	0.787878	0.191401
0.79	0.26	0.77988	0.185465
0.82	0.32	0.801822	0.193874
0.8	0.23	0.791471	0.187928
0.88	0.29	0.826707	0.217277
0.84	0.31	0.804515	0.199349
0.82	0.25	0.80005	0.205395
0.83	0.2	0.803924	0.204214
0.85	0.35	0.792533	0.192783
0.79	0.31	0.771461	0.192232
0.85	0.41	0.814955	0.204545
0.83	0.1	0.80003	0.196847
0.83	0.32	0.801942	0.201722
0.81	0.22	0.795155	0.198609
0.82	0.1	0.786446	0.193654
0.84	0.12	0.790811	0.194424
0.84	0.09	0.809219	0.198188
0.86	0.19	0.802733	0.21037
0.8	0.28	0.762272	0.188488
0.85	0.41	0.805095	0.207277
0.83	0.09	0.790621	0.197447
0.81	0.38	0.776396	0.184845
0.81	0.35	0.791161	0.197828
0.81	0.19	0.795896	0.193233
0.82	0.13	0.796316	0.20985
0.83	0.38	0.784024	0.196987
0.85	0.27	0.798108	0.17043
0.83	0.45	0.797678	0.203784
0.87	0.29	0.796667	0.209209
0.8	0.32	0.787137	0.187417
0.84	0.15	0.791952	0.206837
0.76	0.19	0.777187	0.187818
0.83	0.27	0.78965	0.196156
0.86	0.42	0.801952	0.211922
0.81	0.22	0.786196	0.188028
0.77	0.27	0.783904	0.193514
0.82	0.13	0.786807	0.202162
0.81	0.32	0.786506	0.19952
0.84	0.32	0.807948	0.208519
0.83	0.05	0.805926	0.206026
0.87	0.08	0.823904	0.201962
0.81	0.13	0.784464	0.195946
0.77	0.24	0.785415	0.197898
0.86	0.13	0.773524	0.186617
0.84	0.3	0.802503	0.201862
0.8	0.18	0.787488	0.20987
0.77	0.32	0.771301	0.178448
0.86	0.34	0.812452	0.212873
0.83	0.32	0.791532	0.185766
0.87	0.13	0.825666	0.216416
0.85	0.22	0.783303	0.178408
0.83	0.34	0.793273	0.198699
0.81	0.04	0.75981	0.193944
0.81	0.08	0.788018	0.206406
0.83	0.41	0.787267	0.194925
0.82	0.28	0.806577	0.198569
0.85	0.15	0.812452	0.207518
0.82	0.19	0.785235	0.193173
0.83	0.27	0.815025	0.218539
0.86	0.13	0.81011	0.222693
0.86	0.08	0.79963	0.212923
0.84	0.17	0.79961	0.202472
0.85	0.1	0.808028	0.205215
0.79	0.3	0.769299	0.173994
0.84	0.25	0.817968	0.21977
1	1	0.828128	0.226997
0.86	0.47	0.773544	0.205495
0.84	0.21	0.798048	0.192312
0.89	0.47	0.815085	0.215225
0.81	0.1	0.792002	0.203363
0.83	0.24	0.802843	0.192683
0.82	0.39	0.793513	0.202673
0.83	0.33	0.798839	0.206667
0.82	0.09	0.782713	0.192803
0.84	0.14	0.791231	0.184905
0.83	0.3	0.815245	0.214635
0.86	0.12	0.802412	0.204134
0.82	0.36	0.764084	0.192763
0.82	0.31	0.79031	0.197648
0.84	0.32	0.801161	0.204575
0.82	0.26	0.796206	0.19991
0.82	0.29	0.795956	0.201451
0.8	0.32	0.804024	0.198839
0.82	0.28	0.791792	0.201251
0.84	0.43	0.79022	0.19962
0.8	0.15	0.786406	0.192563
0.85	0.06	0.788929	0.201602
0.8	0.26	0.791181	0.194915
0.86	0.24	0.800691	0.186336
0.76	0.31	0.761311	0.182563
0.84	0.06	0.801391	0.206196
0.89	0.42	0.813443	0.219269
0.79	0.11	0.794314	0.199269
0.81	0.36	0.780491	0.197427
0.91	0.14	0.81007	0.215425
0.79	0.1	0.767037	0.184474
0.82	0.08	0.791512	0.201441
0.82	0.08	0.785916	0.194164
0.83	0.35	0.794745	0.191802
0.83	0.17	0.798829	0.199069
0.86	0.21	0.80993	0.200851
0.81	0.18	0.801512	0.203263
0.83	0.3	0.804745	0.192192
0.87	0.36	0.805325	0.19009
0.83	0.3	0.786957	0.193273
0.83	0.25	0.807798	0.196867
0.82	0.2	0.798659	0.208909
0.82	0.16	0.768949	0.193644
0.78	0.14	0.7803	0.193223
0.83	0.33	0.803734	0.196486
0.77	0.28	0.763924	0.184865
0.84	0.32	0.795045	0.199119
0.87	0.29	0.808178	0.199399
0.85	0.15	0.79983	0.203193
0.84	0.33	0.80986	0.199079
0.88	0.21	0.813323	0.214845
0.82	0.06	0.805135	0.182533
0.82	0.08	0.791762	0.204755
0.81	0.33	0.785866	0.185365
0.87	0.15	0.811752	0.210801
0.83	0.08	0.794384	0.21021
0.86	0.19	0.79955	0.218268
0.84	0.24	0.816817	0.187538
0.81	0.08	0.777548	0.204565
0.81	0.36	0.783914	0.211051
0.82	0.14	0.807988	0.225566
0.83	0.34	0.811071	0.183093
0.85	0.15	0.812092	0.20031
0.88	0.41	0.812042	0.203644
0.84	0.33	0.805676	0.206957
0.8	0.31	0.790711	0.204444
0.85	0.14	0.803714	0.212402
0.85	0.34	0.808789	0.198048
0.78	0.27	0.793684	0.196897
0.81	0.22	0.782032	0.202072
0.8	0.28	0.783954	0.185846
0.86	0.37	0.798519	0.208809
0.85	0.46	0.809199	0.216376
0.83	0.25	0.804845	0.18963
0.83	0.16	0.802663	0.214264
0.82	0.38	0.809259	0.203624
0.81	0.24	0.802072	0.196757
0.87	0.34	0.797908	0.196687
0.85	0.19	0.795415	0.188619
0.8	0.19	0.777758	0.187888
0.81	0.15	0.804314	0.203233
0.82	0.32	0.786537	0.195135
0.8	0.18	0.785686	0.192963
0.87	0.36	0.805415	0.204394
0.86	0.05	0.813393	0.214354
0.86	0.09	0.811221	0.219439
0.8	0.17	0.797147	0.197007
0.77	0.17	0.75982	0.178789
0.84	0.33	0.797828	0.192322
0.83	0.14	0.791141	0.195105
0.75	0.23	0.736046	0.167998
0.71	0.25	0.727928	0.156897
0.83	0.16	0.801221	0.184555
0.83	0.12	0.812482	0.223994
0.8	0.25	0.794454	0.199349
0.86	0.19	0.794404	0.193073
0.83	0.31	0.798178	0.204805
0.83	0.09	0.784605	0.199479
0.84	0.38	0.816647	0.19999
0.81	0.4	0.79004	0.20991
0.84	0.2	0.810631	0.208488
0.86	0.11	0.791772	0.20042
0.85	0.23	0.801351	0.189489
0.8	0.31	0.777578	0.189099
0.84	0.19	0.807638	0.196917
0.84	0.08	0.798889	0.195135
0.82	0.18	0.788809	0.195135
0.81	0.36	0.783694	0.188889
0.82	0.34	0.790551	0.196617
0.86	0.42	0.815976	0.204865
0.81	0.02	0.798188	0.204294
0.8	0.14	0.7798	0.183493
0.87	0.5	0.793383	0.203564
0.86	0.37	0.817998	0.21993
0.81	0.17	0.782322	0.202523
0.8	0.22	0.799529	0.196356
0.82	0.16	0.778829	0.197888
0.83	0.13	0.795265	0.20998
0.84	0.31	0.788839	0.213263
0.8	0.1	0.788749	0.207938
0.84	0.14	0.815145	0.205686
0.84	0.34	0.811712	0.22
0.83	0.18	0.793203	0.19964
0.81	0.29	0.799169	0.202943
0.85	0.25	0.806797	0.207457
0.78	0.36	0.780981	0.191131
0.85	0.08	0.796036	0.206917
0.89	0.24	0.81028	0.192212
0.84	0.1	0.80028	0.20038
0.85	0.12	0.803634	0.207838
0.85	0.12	0.80987	0.222212
0.86	0.19	0.806306	0.206527
0.79	0.28	0.772753	0.20039
0.84	0.17	0.812513	0.204264
0.86	0.09	0.806967	0.212553
0.83	0.4	0.792913	0.204374
0.8	0.4	0.780801	0.198158
0.81	0.37	0.790841	0.185936
0.82	0.15	0.798098	0.205215

DATASET D
node_best	edge_best	node_avg	edge_avg
0.83	0.11	0.824324	0.235636
0.83	0.4	0.812132	0.215746
0.86	0.33	0.821131	0.224625
0.8	0.12	0.791632	0.202462
0.84	0.39	0.802713	0.21971
0.76	0.25	0.78978	0.196466
0.83	0.05	0.801912	0.210851
0.87	0.07	0.822242	0.231201
0.8	0.24	0.805726	0.206517
0.85	0.2	0.828398	0.242152
0.88	0.37	0.818168	0.236917
0.81	0.36	0.784575	0.211972
0.85	0.28	0.816286	0.227748
0.82	0.3	0.783393	0.208689
0.84	0.28	0.796046	0.221862
0.81	0.1	0.815766	0.215826
0.83	0.13	0.816867	0.220751
0.82	0.39	0.797317	0.211832
0.8	0.25	0.776196	0.192302
0.81	0.17	0.805626	0.217878
0.8	0.32	0.80032	0.201872
0.76	0.11	0.744575	0.201091
0.85	0.4	0.82032	0.233063
0.84	0.11	0.816557	0.229219
0.83	0.16	0.806637	0.228809
0.9	0.4	0.826156	0.231371
0.85	0.14	0.807247	0.222783
0.89	0.36	0.811541	0.221662
0.8	0.16	0.804064	0.2202
0.86	0.44	0.812472	0.224294
0.85	0.09	0.80012	0.195556
0.81	0.31	0.80972	0.215045
0.82	0.21	0.803283	0.221051
0.81	0.22	0.802783	0.222322
0.86	0.51	0.812643	0.229149
0.82	0.43	0.821341	0.228909
0.82	0.33	0.805636	0.206436
0.85	0.07	0.781992	0.211041
0.86	0.46	0.822142	0.222042
0.84	0.19	0.830771	0.228499
0.84	0.4	0.814194	0.225065
0.83	0.18	0.817127	0.212773
0.81	0.13	0.801982	0.214785
0.88	0.39	0.827468	0.231461
0.8	0.32	0.783473	0.208398
0.86	0.24	0.829419	0.242242
0.81	0.36	0.812532	0.229319
0.8	0.26	0.795546	0.208408
0.86	0.08	0.835776	0.241972
0.81	0.16	0.804915	0.214044
0.82	0.1	0.797578	0.21043
0.81	0.32	0.815886	0.223093
0.83	0.07	0.793353	0.202633
0.84	0.19	0.796096	0.232813
0.79	0.12	0.793504	0.210831
0.84	0.19	0.802633	0.217628
0.79	0.14	0.781792	0.215105
0.78	0.1	0.795525	0.208168
0.85	0.14	0.817848	0.231532
0.82	0.11	0.808078	0.209039
0.78	0.08	0.788228	0.22026
0.88	0.39	0.823624	0.216587
0.83	0.49	0.805115	0.230601
0.85	0.32	0.816496	0.217688
0.78	0.12	0.763053	0.206677
0.84	0.34	0.808899	0.22027
0.81	0.09	0.808779	0.216486
0.81	0.37	0.791031	0.201842
0.83	0.27	0.812653	0.209259
0.81	0.08	0.794685	0.214715
0.82	0.18	0.808689	0.23019
0.8	0.19	0.779409	0.205556
0.8	0.32	0.780681	0.185616
0.85	0.4	0.816757	0.216406
0.76	0.24	0.752352	0.176136
0.83	0.15	0.807868	0.221972
0.83	0.12	0.812913	0.222613
0.82	0.2	0.798528	0.201632
0.85	0.45	0.819129	0.225806
0.81	0.23	0.797187	0.23048
0.81	0.34	0.784845	0.205866
0.85	0.46	0.825646	0.234284
0.82	0.37	0.814825	0.211622
0.8	0.32	0.805676	0.214695
0.82	0.11	0.823934	0.221532
0.83	0.21	0.813193	0.216747
0.87	0.05	0.81976	0.24018
0.84	0.33	0.81024	0.204054
0.78	0.12	0.792983	0.204765
0.81	0.07	0.796997	0.2098
0.79	0.14	0.808468	0.213544
0.83	0.31	0.805095	0.225245
0.84	0.45	0.80998	0.21956
0.84	0.25	0.823764	0.228228
